4.032452746720034398e+00
3.302620205189701785e+00
2.831505846756533273e+00
2.520830405637105809e+00
2.314648169670546984e+00
2.177442062871223438e+00
2.085998619153883737e+00
2.024991263997002910e+00
1.984255377081170391e+00
1.957033623252956378e+00
1.938827191032329811e+00
1.926637952489844707e+00
1.918466456725455460e+00
1.912978561835231961e+00
1.909283690142158818e+00
1.906787161344537740e+00
1.905091773808851308e+00
1.903932167773730200e+00
1.903131029804813190e+00
1.902569859283891329e+00
1.902169448935813856e+00
1.901876848144733012e+00
1.901656654125122525e+00
1.901485193143223951e+00
1.901346632105578083e+00
1.901230379763848788e+00
1.901129349617481479e+00
1.901038798672067820e+00
1.900955551080625305e+00
1.900877479057444308e+00
1.900803155781796372e+00
1.900731623289554584e+00
1.900662237249107767e+00
1.900594563148254368e+00
1.900528306860928218e+00
1.900463268206015632e+00
1.900399309883400223e+00
1.900336336694880446e+00
1.900274281644325436e+00
1.900213096639308041e+00
