2.337723898585739146e+00
1.981001975488828393e+00
1.933423730679894703e+00
1.926780553527271955e+00
1.925605052957146013e+00
1.925175699540930374e+00
1.924862128410046003e+00
1.924579464451153576e+00
1.924315539086277171e+00
1.924067868573042794e+00
1.923835285747232282e+00
1.923616840269653405e+00
1.923411656401356806e+00
1.923218913730422752e+00
1.923037842670396236e+00
1.922867721468383806e+00
1.922707873360320896e+00
1.922557663826186314e+00
1.922416497979324790e+00
1.922283818102782593e+00
1.922159101332062026e+00
1.922041857478493654e+00
1.921931626985905028e+00
1.921827979012979304e+00
1.921730509633919670e+00
1.921638840150380778e+00
1.921552615508010931e+00
1.921471502811303411e+00
1.921395189930848790e+00
1.921323384197384909e+00
1.921255811177380313e+00
1.921192213525201087e+00
1.921132349907193504e+00
1.921075993993245135e+00
1.921022933511746356e+00
1.920972969363989646e+00
1.920925914794373135e+00
1.920881594612953158e+00
1.920839844467081559e+00
1.920800510159091701e+00
